[2025-07-07 11:23:31] SECTION: 
==================================================
COMPRESSION PROCESS STARTED
==================================================
[2025-07-07 11:23:31] INFO: Process configuration | Context: batch_size=10, dry_run=False, model=gpt-4.1
[2025-07-07 11:30:35] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=operatingExpenseOther, original_words=27, compressed_words=20, reduction=25.9%, compressed_preview=Expenses not included in Sales, General and Administrative expense. Annualized for quarterly and int...
[2025-07-07 11:30:35] INFO: Saving compressed description to NEW field | Context: attribute=operatingExpenseOther, action=adding_compressed_description_field
[2025-07-07 11:30:36] SUCCESS: ✅ Database updated with compressed description | Context: attribute=operatingExpenseOther, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:30:36] INFO: Compressing attribute | Context: attribute=netDrawnCommitmentAmountFull, original_words=11, original_preview=The full exposure minus any participation amounts. Expressed in instrument currency...., data_type=Amount, display_name=Net Drawn Commitment Amount Full
[2025-07-07 11:30:37] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=netDrawnCommitmentAmountFull, original_words=11, compressed_words=8, reduction=27.3%, compressed_preview=Full exposure less participation amounts, in instrument currency....
[2025-07-07 11:30:37] INFO: Saving compressed description to NEW field | Context: attribute=netDrawnCommitmentAmountFull, action=adding_compressed_description_field
[2025-07-07 11:30:38] SUCCESS: ✅ Database updated with compressed description | Context: attribute=netDrawnCommitmentAmountFull, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:30:38] INFO: Compressing attribute | Context: attribute=numberTimePastDue120Days, original_words=12, original_preview=Number of separate instances where the loan exceeded 119 days past due...., data_type=Integer, display_name=Number Time Past Due 120 Days
[2025-07-07 11:30:39] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=numberTimePastDue120Days, original_words=12, compressed_words=10, reduction=16.7%, compressed_preview=Count of times loan was over 119 days past due....
[2025-07-07 11:30:39] INFO: Saving compressed description to NEW field | Context: attribute=numberTimePastDue120Days, action=adding_compressed_description_field
[2025-07-07 11:30:40] SUCCESS: ✅ Database updated with compressed description | Context: attribute=numberTimePastDue120Days, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:30:40] INFO: Processing batch | Context: batch_num=35, total_batches=176, batch_size=10
[2025-07-07 11:30:40] INFO: Compressing attribute | Context: attribute=leasePrice, original_words=17, original_preview=The adjusted capitalized cost. This is the negotiated price minus the down payment. Expressed in ins..., data_type=Amount, display_name=Lease Price
[2025-07-07 11:30:41] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=leasePrice, original_words=17, compressed_words=9, reduction=47.1%, compressed_preview=Negotiated price minus down payment, expressed in instrument currency....
[2025-07-07 11:30:41] INFO: Saving compressed description to NEW field | Context: attribute=leasePrice, action=adding_compressed_description_field
[2025-07-07 11:30:42] SUCCESS: ✅ Database updated with compressed description | Context: attribute=leasePrice, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:30:42] INFO: Compressing attribute | Context: attribute=annualMileage, original_words=11, original_preview=Estimated number of miles driven by the vehicle in a year...., data_type=Decimal, display_name=Annual Mileage
[2025-07-07 11:30:43] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=annualMileage, original_words=11, compressed_words=5, reduction=54.5%, compressed_preview=Miles vehicle driven per year...
[2025-07-07 11:30:43] INFO: Saving compressed description to NEW field | Context: attribute=annualMileage, action=adding_compressed_description_field
[2025-07-07 11:30:44] SUCCESS: ✅ Database updated with compressed description | Context: attribute=annualMileage, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:30:44] INFO: Compressing attribute | Context: attribute=qualitativeAdjustmentIdentifier, original_words=5, original_preview=Identifier for the qualitative adjustment...., data_type=String, display_name=Qualitative Adjustment Identifier
[2025-07-07 11:30:44] FAILURE: ❌ Compression validation failed | Context: attribute=qualitativeAdjustmentIdentifier, original_words=5, compressed_result=Identifier for the qualitative adjustment...., issues=[None, 'No change', 'Not shorter']
[2025-07-07 11:30:44] INFO: Compressing attribute | Context: attribute=capRateChangeYear5, original_words=32, original_preview=This is only be used if Input Custom Cap Rate (inputCustomCapRate) is set to TRUE. The capitalizatio..., data_type=Decimal, display_name=Cap Rate Change Year 5
[2025-07-07 11:30:45] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=capRateChangeYear5, original_words=32, compressed_words=20, reduction=37.5%, compressed_preview=Used only if Input Custom Cap Rate (inputCustomCapRate) is TRUE. Annual capitalization rate change, ...
[2025-07-07 11:30:45] INFO: Saving compressed description to NEW field | Context: attribute=capRateChangeYear5, action=adding_compressed_description_field
[2025-07-07 11:30:46] SUCCESS: ✅ Database updated with compressed description | Context: attribute=capRateChangeYear5, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:30:46] INFO: Compressing attribute | Context: attribute=capRateChangeYear6, original_words=32, original_preview=This is only be used if Input Custom Cap Rate (inputCustomCapRate) is set to TRUE. The capitalizatio..., data_type=Decimal, display_name=Cap Rate Change Year 6
[2025-07-07 11:30:47] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=capRateChangeYear6, original_words=32, compressed_words=21, reduction=34.4%, compressed_preview=Used only if Input Custom Cap Rate (inputCustomCapRate) is TRUE. Annual property capitalization rate...
[2025-07-07 11:30:47] INFO: Saving compressed description to NEW field | Context: attribute=capRateChangeYear6, action=adding_compressed_description_field
[2025-07-07 11:30:48] SUCCESS: ✅ Database updated with compressed description | Context: attribute=capRateChangeYear6, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:30:48] INFO: Compressing attribute | Context: attribute=lossImpliedRating, original_words=76, original_preview=The implied Moody's credit rating. <br> For the Commercial Mortgage Metrics model, this is rating fo..., data_type=String, display_name=Loss Implied Rating
[2025-07-07 11:30:50] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=lossImpliedRating, original_words=76, compressed_words=46, reduction=39.5%, compressed_preview=Implied Moody’s credit rating. For Commercial Mortgage Metrics, rating based on portfolio holding pe...
[2025-07-07 11:30:50] INFO: Saving compressed description to NEW field | Context: attribute=lossImpliedRating, action=adding_compressed_description_field
[2025-07-07 11:30:51] SUCCESS: ✅ Database updated with compressed description | Context: attribute=lossImpliedRating, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:30:51] INFO: Compressing attribute | Context: attribute=noiGrowthYear1, original_words=34, original_preview=This is only be used if Input Custom Net Operating Income (inputCustomNOI) is set to TRUE. The net o..., data_type=Decimal, display_name=NOI Growth Year 1
[2025-07-07 11:30:53] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=noiGrowthYear1, original_words=34, compressed_words=25, reduction=26.5%, compressed_preview=Used only if Input Custom Net Operating Income (inputCustomNOI) is TRUE. Net Operating Income growth...
[2025-07-07 11:30:53] INFO: Saving compressed description to NEW field | Context: attribute=noiGrowthYear1, action=adding_compressed_description_field
[2025-07-07 11:30:54] SUCCESS: ✅ Database updated with compressed description | Context: attribute=noiGrowthYear1, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:30:54] INFO: Compressing attribute | Context: attribute=noiGrowthYear9, original_words=34, original_preview=This is only be used if Input Custom Net Operating Income (inputCustomNOI) is set to TRUE. The net o..., data_type=Decimal, display_name=NOI Growth Year 9
[2025-07-07 11:30:54] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=noiGrowthYear9, original_words=34, compressed_words=23, reduction=32.4%, compressed_preview=Used only if Input Custom Net Operating Income (inputCustomNOI) is TRUE. Net Operating Income growth...
[2025-07-07 11:30:54] INFO: Saving compressed description to NEW field | Context: attribute=noiGrowthYear9, action=adding_compressed_description_field
[2025-07-07 11:30:56] SUCCESS: ✅ Database updated with compressed description | Context: attribute=noiGrowthYear9, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:30:56] INFO: Compressing attribute | Context: attribute=ncua5300LoansAndLeases, original_words=62, original_preview=The NCUA code reported in Form 5300 Loans & Leases. Examples of the values for this field are: 1_Uns..., data_type=String, display_name=NCUA 5300 Loans and Leases
[2025-07-07 11:30:57] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=ncua5300LoansAndLeases, original_words=62, compressed_words=49, reduction=21.0%, compressed_preview=NCUA code from Form 5300 Loans & Leases. Examples: 1_Unsecured Credit Card Loans, 2_Payday Alternati...
[2025-07-07 11:30:57] INFO: Saving compressed description to NEW field | Context: attribute=ncua5300LoansAndLeases, action=adding_compressed_description_field
[2025-07-07 11:30:59] SUCCESS: ✅ Database updated with compressed description | Context: attribute=ncua5300LoansAndLeases, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:30:59] INFO: Compressing attribute | Context: attribute=ffiecCodeScheduleRIBLevel4, original_words=37, original_preview=The FFIEC sub-segment code reported in schedule RI-B. Examples of the values for this field are: a. ..., data_type=String, display_name=FFIEC Code Schedule RI-B Level 4
[2025-07-07 11:30:59] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=ffiecCodeScheduleRIBLevel4, original_words=37, compressed_words=21, reduction=43.2%, compressed_preview=FFIEC sub-segment code from schedule RI-B (e.g., Secured by first liens, Secured by junior liens). R...
[2025-07-07 11:30:59] INFO: Saving compressed description to NEW field | Context: attribute=ffiecCodeScheduleRIBLevel4, action=adding_compressed_description_field
[2025-07-07 11:31:01] SUCCESS: ✅ Database updated with compressed description | Context: attribute=ffiecCodeScheduleRIBLevel4, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:01] INFO: Processing batch | Context: batch_num=36, total_batches=176, batch_size=10
[2025-07-07 11:31:01] INFO: Compressing attribute | Context: attribute=usRegionCallReport, original_words=15, original_preview=The US regions recognized in the call report. Values are: Midwest, Northeast, South, and West...., data_type=String, display_name=US Region Call Report
[2025-07-07 11:31:01] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=usRegionCallReport, original_words=15, compressed_words=9, reduction=40.0%, compressed_preview=US regions in call report: Midwest, Northeast, South, West....
[2025-07-07 11:31:01] INFO: Saving compressed description to NEW field | Context: attribute=usRegionCallReport, action=adding_compressed_description_field
[2025-07-07 11:31:02] SUCCESS: ✅ Database updated with compressed description | Context: attribute=usRegionCallReport, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:02] INFO: Compressing attribute | Context: attribute=reservesforLoanLosses, original_words=35, original_preview=Amount of loan loss reserve held for the loan on institution's book. Expressed in instrument currenc..., data_type=Amount, display_name=Reserves for Loan Losses
[2025-07-07 11:31:03] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=reservesforLoanLosses, original_words=35, compressed_words=23, reduction=34.3%, compressed_preview=Loan loss reserve amount held by institution, in instrument currency. Required for bank financial te...
[2025-07-07 11:31:03] INFO: Saving compressed description to NEW field | Context: attribute=reservesforLoanLosses, action=adding_compressed_description_field
[2025-07-07 11:31:04] SUCCESS: ✅ Database updated with compressed description | Context: attribute=reservesforLoanLosses, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:04] INFO: Compressing attribute | Context: attribute=expectedOTTIAmount, original_words=9, original_preview=Expected other than temporary impairment. Expressed in reporting currency...., data_type=Decimal, display_name=Expected OTTI Amount
[2025-07-07 11:31:05] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=expectedOTTIAmount, original_words=9, compressed_words=8, reduction=11.1%, compressed_preview=Other than temporary impairment (OTTI), in reporting currency....
[2025-07-07 11:31:05] INFO: Saving compressed description to NEW field | Context: attribute=expectedOTTIAmount, action=adding_compressed_description_field
[2025-07-07 11:31:06] SUCCESS: ✅ Database updated with compressed description | Context: attribute=expectedOTTIAmount, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:06] INFO: Compressing attribute | Context: attribute=accountsPayableDueFromRelatedParties, original_words=27, original_preview=Accounts payable due from related parties. Includes amounts from officers and stockholders. Does not..., data_type=Amount, display_name=Accounts Payable Due from Related Parties
[2025-07-07 11:31:07] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=accountsPayableDueFromRelatedParties, original_words=27, compressed_words=16, reduction=40.7%, compressed_preview=Payables from related parties, including officers and stockholders; excludes other current assets; i...
[2025-07-07 11:31:07] INFO: Saving compressed description to NEW field | Context: attribute=accountsPayableDueFromRelatedParties, action=adding_compressed_description_field
[2025-07-07 11:31:08] SUCCESS: ✅ Database updated with compressed description | Context: attribute=accountsPayableDueFromRelatedParties, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:08] INFO: Compressing attribute | Context: attribute=nonCurrentAmountOwedFromRelatedParties, original_words=15, original_preview=Sum of all non-current amounts owed from related parties. Expressed in the financial statement curre..., data_type=Amount, display_name=Non Current Amounts Owed from Related Parties
[2025-07-07 11:31:09] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=nonCurrentAmountOwedFromRelatedParties, original_words=15, compressed_words=11, reduction=26.7%, compressed_preview=Total non-current amounts owed by related parties, in financial statement currency....
[2025-07-07 11:31:09] INFO: Saving compressed description to NEW field | Context: attribute=nonCurrentAmountOwedFromRelatedParties, action=adding_compressed_description_field
[2025-07-07 11:31:10] SUCCESS: ✅ Database updated with compressed description | Context: attribute=nonCurrentAmountOwedFromRelatedParties, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:10] INFO: Compressing attribute | Context: attribute=fiscalYearEndMonth, original_words=25, original_preview=The year and month of the fiscal year end. Valid values are January, February, March, April, May, Ju..., data_type=String, display_name=Fiscal Year End Month
[2025-07-07 11:31:10] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=fiscalYearEndMonth, original_words=25, compressed_words=7, reduction=72.0%, compressed_preview=Fiscal year end month. Valid values: January–December....
[2025-07-07 11:31:10] INFO: Saving compressed description to NEW field | Context: attribute=fiscalYearEndMonth, action=adding_compressed_description_field
[2025-07-07 11:31:12] SUCCESS: ✅ Database updated with compressed description | Context: attribute=fiscalYearEndMonth, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:12] INFO: Compressing attribute | Context: attribute=otherCurrentLiabilities, original_words=13, original_preview=Current liabilities that are not otherwise categorized. Expressed in the financial statement currenc..., data_type=Amount, display_name=Other Current Liabilities
[2025-07-07 11:31:13] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=otherCurrentLiabilities, original_words=13, compressed_words=7, reduction=46.2%, compressed_preview=Uncategorized current liabilities in financial statement currency....
[2025-07-07 11:31:13] INFO: Saving compressed description to NEW field | Context: attribute=otherCurrentLiabilities, action=adding_compressed_description_field
[2025-07-07 11:31:14] SUCCESS: ✅ Database updated with compressed description | Context: attribute=otherCurrentLiabilities, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:14] INFO: Compressing attribute | Context: attribute=economicCapitalTsTailRiskContributionAmount, original_words=24, original_preview=Portfolio economic capital in excess of total spread (TS) allocated to each instrument according to ..., data_type=Amount, display_name=Economic Capital TS Tail Risk Contribution Amount
[2025-07-07 11:31:15] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=economicCapitalTsTailRiskContributionAmount, original_words=24, compressed_words=17, reduction=29.2%, compressed_preview=Portfolio economic capital exceeding total spread (TS), allocated per instrument by tail risk contri...
[2025-07-07 11:31:15] INFO: Saving compressed description to NEW field | Context: attribute=economicCapitalTsTailRiskContributionAmount, action=adding_compressed_description_field
[2025-07-07 11:31:16] SUCCESS: ✅ Database updated with compressed description | Context: attribute=economicCapitalTsTailRiskContributionAmount, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:16] INFO: Compressing attribute | Context: attribute=netInterestMargin, original_words=31, original_preview=Net interest margin generated by the instrument to the originating financial institution as a percen..., data_type=Decimal, display_name=Net Interest Margin
[2025-07-07 11:31:17] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=netInterestMargin, original_words=31, compressed_words=24, reduction=22.6%, compressed_preview=Net interest margin earned by the originating financial institution as a percentage of the instrumen...
[2025-07-07 11:31:17] INFO: Saving compressed description to NEW field | Context: attribute=netInterestMargin, action=adding_compressed_description_field
[2025-07-07 11:31:18] SUCCESS: ✅ Database updated with compressed description | Context: attribute=netInterestMargin, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:18] INFO: Compressing attribute | Context: attribute=otherAnnualFeeIncome, original_words=14, original_preview=The annual amount of other fees charged to the borrower. Expressed in instrument currency...., data_type=Amount, display_name=Other Annual Fee Income
[2025-07-07 11:31:19] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=otherAnnualFeeIncome, original_words=14, compressed_words=11, reduction=21.4%, compressed_preview=Annual amount of other fees charged to borrower, in instrument currency....
[2025-07-07 11:31:19] INFO: Saving compressed description to NEW field | Context: attribute=otherAnnualFeeIncome, action=adding_compressed_description_field
[2025-07-07 11:31:20] SUCCESS: ✅ Database updated with compressed description | Context: attribute=otherAnnualFeeIncome, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:20] INFO: Processing batch | Context: batch_num=37, total_batches=176, batch_size=10
[2025-07-07 11:31:20] INFO: Compressing attribute | Context: attribute=totalLongTermDebtSubordinated, original_words=18, original_preview=The total long term subordinated debt due to related parties and officers. Expressed in the financia..., data_type=Amount, display_name=Total Long Term Debt Subordinated
[2025-07-07 11:31:21] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=totalLongTermDebtSubordinated, original_words=18, compressed_words=15, reduction=16.7%, compressed_preview=Total long term subordinated debt owed to related parties and officers, in financial statement curre...
[2025-07-07 11:31:21] INFO: Saving compressed description to NEW field | Context: attribute=totalLongTermDebtSubordinated, action=adding_compressed_description_field
[2025-07-07 11:31:22] SUCCESS: ✅ Database updated with compressed description | Context: attribute=totalLongTermDebtSubordinated, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:22] INFO: Compressing attribute | Context: attribute=otherNonCurrentLiabilities, original_words=13, original_preview=Non-current liabilities that are not otherwise categorized. Expressed in the financial statement cur..., data_type=Amount, display_name=Other Non Current Liabilities
[2025-07-07 11:31:23] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=otherNonCurrentLiabilities, original_words=13, compressed_words=10, reduction=23.1%, compressed_preview=Non-current liabilities not separately classified, reported in financial statement currency....
[2025-07-07 11:31:23] INFO: Saving compressed description to NEW field | Context: attribute=otherNonCurrentLiabilities, action=adding_compressed_description_field
[2025-07-07 11:31:24] SUCCESS: ✅ Database updated with compressed description | Context: attribute=otherNonCurrentLiabilities, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:24] INFO: Compressing attribute | Context: attribute=commonStock, original_words=11, original_preview=Total amounts in common stock. Expressed in the financial statement currency...., data_type=Amount, display_name=Common Stock
[2025-07-07 11:31:25] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=commonStock, original_words=11, compressed_words=7, reduction=36.4%, compressed_preview=Total common stock, in financial statement currency....
[2025-07-07 11:31:25] INFO: Saving compressed description to NEW field | Context: attribute=commonStock, action=adding_compressed_description_field
[2025-07-07 11:31:26] SUCCESS: ✅ Database updated with compressed description | Context: attribute=commonStock, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:26] INFO: Compressing attribute | Context: attribute=totalOperatingRevenue, original_words=29, original_preview=Sum Net Sales and Other Operating Revenue. This is the annualized values for quarterly and interim s..., data_type=Amount, display_name=Total Operating Revenue
[2025-07-07 11:31:27] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=totalOperatingRevenue, original_words=29, compressed_words=26, reduction=10.3%, compressed_preview=Sum of Net Sales and Other Operating Revenue, annualized for quarterly/interim statements. Expressed...
[2025-07-07 11:31:27] INFO: Saving compressed description to NEW field | Context: attribute=totalOperatingRevenue, action=adding_compressed_description_field
[2025-07-07 11:31:28] SUCCESS: ✅ Database updated with compressed description | Context: attribute=totalOperatingRevenue, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:28] INFO: Compressing attribute | Context: attribute=principalDaysPastDue, original_words=14, original_preview=Number of days that a principal payment is currently past the past due date...., data_type=Integer, display_name=Principal Days Past Due
[2025-07-07 11:31:28] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=principalDaysPastDue, original_words=14, compressed_words=4, reduction=71.4%, compressed_preview=Days principal payment overdue...
[2025-07-07 11:31:28] INFO: Saving compressed description to NEW field | Context: attribute=principalDaysPastDue, action=adding_compressed_description_field
[2025-07-07 11:31:30] SUCCESS: ✅ Database updated with compressed description | Context: attribute=principalDaysPastDue, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:30] INFO: Compressing attribute | Context: attribute=interestDaysPastDue, original_words=14, original_preview=Number of days that an interest payment is currently past the past due date...., data_type=Integer, display_name=Interest Days Past Due
[2025-07-07 11:31:31] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=interestDaysPastDue, original_words=14, compressed_words=7, reduction=50.0%, compressed_preview=Days interest payment is past due date....
[2025-07-07 11:31:31] INFO: Saving compressed description to NEW field | Context: attribute=interestDaysPastDue, action=adding_compressed_description_field
[2025-07-07 11:31:32] SUCCESS: ✅ Database updated with compressed description | Context: attribute=interestDaysPastDue, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:32] INFO: Compressing attribute | Context: attribute=numberTimePastDue90Days, original_words=12, original_preview=Number of separate instances where the loan exceeded 89 days past due...., data_type=Integer, display_name=Number Time Pas Due 90 Days
[2025-07-07 11:31:32] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=numberTimePastDue90Days, original_words=12, compressed_words=10, reduction=16.7%, compressed_preview=Count of times loan was over 89 days past due....
[2025-07-07 11:31:32] INFO: Saving compressed description to NEW field | Context: attribute=numberTimePastDue90Days, action=adding_compressed_description_field
[2025-07-07 11:31:34] SUCCESS: ✅ Database updated with compressed description | Context: attribute=numberTimePastDue90Days, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:34] INFO: Compressing attribute | Context: attribute=lossRateQualitativeAdjustmentFactor, original_words=24, original_preview=The qualitative adjustment for the historical loss rate by considering scenario forecast data. The v..., data_type=Decimal, display_name=Loss Rate Qualitative Adjustment Factor
[2025-07-07 11:31:34] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=lossRateQualitativeAdjustmentFactor, original_words=24, compressed_words=15, reduction=37.5%, compressed_preview=Qualitative adjustment to historical loss rate using scenario forecast data; applied to all loss rat...
[2025-07-07 11:31:34] INFO: Saving compressed description to NEW field | Context: attribute=lossRateQualitativeAdjustmentFactor, action=adding_compressed_description_field
[2025-07-07 11:31:35] SUCCESS: ✅ Database updated with compressed description | Context: attribute=lossRateQualitativeAdjustmentFactor, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:35] INFO: Compressing attribute | Context: attribute=hlaVariableName, original_words=9, original_preview=The name of the historical loss analyzer (HLA) variable...., data_type=String, display_name=HLA Variable Name
[2025-07-07 11:31:37] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=hlaVariableName, original_words=9, compressed_words=6, reduction=33.3%, compressed_preview=Historical Loss Analyzer (HLA) variable name....
[2025-07-07 11:31:37] INFO: Saving compressed description to NEW field | Context: attribute=hlaVariableName, action=adding_compressed_description_field
[2025-07-07 11:31:39] SUCCESS: ✅ Database updated with compressed description | Context: attribute=hlaVariableName, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:39] INFO: Compressing attribute | Context: attribute=scenarioAsOfDate, original_words=11, original_preview=The as of date of the scenario used. Formatted as yyyy-mm-dd...., data_type=Date, display_name=Scenario As of Date
[2025-07-07 11:31:39] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=scenarioAsOfDate, original_words=11, compressed_words=5, reduction=54.5%, compressed_preview=Scenario date in yyyy-mm-dd format....
[2025-07-07 11:31:39] INFO: Saving compressed description to NEW field | Context: attribute=scenarioAsOfDate, action=adding_compressed_description_field
[2025-07-07 11:31:41] SUCCESS: ✅ Database updated with compressed description | Context: attribute=scenarioAsOfDate, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:41] INFO: Processing batch | Context: batch_num=38, total_batches=176, batch_size=10
[2025-07-07 11:31:41] INFO: Compressing attribute | Context: attribute=capRateChangeYear7, original_words=32, original_preview=This is only be used if Input Custom Cap Rate (inputCustomCapRate) is set to TRUE. The capitalizatio..., data_type=Decimal, display_name=Cap Rate Change Year 7
[2025-07-07 11:31:41] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=capRateChangeYear7, original_words=32, compressed_words=24, reduction=25.0%, compressed_preview=Used only if Input Custom Cap Rate (inputCustomCapRate) is TRUE. Annual capitalization rate change f...
[2025-07-07 11:31:41] INFO: Saving compressed description to NEW field | Context: attribute=capRateChangeYear7, action=adding_compressed_description_field
[2025-07-07 11:31:43] SUCCESS: ✅ Database updated with compressed description | Context: attribute=capRateChangeYear7, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:43] INFO: Compressing attribute | Context: attribute=capRateChangeYear10, original_words=32, original_preview=This is only be used if Input Custom Cap Rate (inputCustomCapRate) is set to TRUE. The capitalizatio..., data_type=Decimal, display_name=Cap Rate Change Year 10
[2025-07-07 11:31:44] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=capRateChangeYear10, original_words=32, compressed_words=24, reduction=25.0%, compressed_preview=Used only if Input Custom Cap Rate (inputCustomCapRate) is TRUE. Annual capitalization rate change f...
[2025-07-07 11:31:44] INFO: Saving compressed description to NEW field | Context: attribute=capRateChangeYear10, action=adding_compressed_description_field
[2025-07-07 11:31:46] SUCCESS: ✅ Database updated with compressed description | Context: attribute=capRateChangeYear10, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:46] INFO: Compressing attribute | Context: attribute=reportingQuarter, original_words=11, original_preview=The quarter in which the reporting date falls. Formatted as YYYYQ#...., data_type=String, display_name=Reporting Quarter
[2025-07-07 11:31:46] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=reportingQuarter, original_words=11, compressed_words=6, reduction=45.5%, compressed_preview=Quarter of reporting date, format: YYYYQ#....
[2025-07-07 11:31:46] INFO: Saving compressed description to NEW field | Context: attribute=reportingQuarter, action=adding_compressed_description_field
[2025-07-07 11:31:48] SUCCESS: ✅ Database updated with compressed description | Context: attribute=reportingQuarter, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:48] INFO: Compressing attribute | Context: attribute=scenarioWeight, original_words=10, original_preview=The weight of the scenario used to calculate the result...., data_type=Decimal, display_name=Scenario Weight
[2025-07-07 11:31:48] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=scenarioWeight, original_words=10, compressed_words=5, reduction=50.0%, compressed_preview=Scenario weight for result calculation....
[2025-07-07 11:31:48] INFO: Saving compressed description to NEW field | Context: attribute=scenarioWeight, action=adding_compressed_description_field
[2025-07-07 11:31:50] SUCCESS: ✅ Database updated with compressed description | Context: attribute=scenarioWeight, original_kept=YES - original description preserved, new_field=description_compressed
[2025-07-07 11:31:50] INFO: Compressing attribute | Context: attribute=longTermRatingFromStageAllocationUnconditionedScenario, original_words=14, original_preview=The Moody's long term rating from stage allocation for the unconditioned scenario. For IFRS9...., data_type=String, display_name=Moody's Long Term Rating from Stage Allocation Unconditioned Scenario
[2025-07-07 11:31:50] SUCCESS: ✅ Successfully compressed attribute | Context: attribute=longTermRatingFromStageAllocationUnconditionedScenario, original_words=14, compressed_words=12, reduction=14.3%, compressed_preview=Moody's long term rating from stage allocation under unconditioned scenario for IFRS9....
[2025-07-07 11:31:50] INFO: Saving compressed description to NEW field | Context: attribute=longTermRatingFromStageAllocationUnconditionedScenario, action=adding_compressed_description_field
[2025-07-07 11:31:52] SUCCESS: ✅ Database updated with compressed description | Context: attribute=longTermRatingFromStageAllocationUnconditionedScenario, original_kept=YES - original description preserved, new_field=description_compressed
